Date,Close,Volume,Open,High,Low,Daily Return (%),MA20,MA50,Signal,Position,Target,Return,MA5,MA10,Volume_Change,Predicted
2015-03-18,13.3807,71953059.0,12.9973,13.392,12.874,3.0711754737328567,13.314035,13.570857999999998,-1,0.0,0,0.030711754737328567,12.94522,12.935599999999999,-0.01909752956957811,0
2015-03-19,13.0433,127032626.0,13.4667,13.6393,12.9687,-2.5215422212589655,13.260514999999998,13.550018,-1,0.0,1,-0.025215422212589655,13.00628,12.9024,0.7654930556878756,1
2015-03-20,13.2053,63751108.0,13.1633,13.266,13.0414,1.2420169742319631,13.19708,13.532858,-1,0.0,1,0.012420169742319631,13.1316,12.9304,-0.4981516952975529,1
2015-03-23,13.3087,39337360.0,13.2333,13.3667,13.1647,0.7830189393652542,13.1714,13.518212,-1,0.0,1,0.007830189393652542,13.184000000000001,12.988739999999998,-0.3829540970487917,1
2015-03-24,13.448,54612963.0,13.4387,13.586,13.3167,1.0466837482248526,13.163435000000002,13.511626,-1,0.0,0,0.010466837482248526,13.277199999999999,13.06474,0.388323034387666,0
2015-03-25,12.9533,85823687.0,13.218,13.2393,12.8467,-3.678613920285545,13.131899999999998,13.501078,-1,0.0,0,-0.03678613920285545,13.191719999999998,13.06847,0.5714893000769798,0
2015-03-26,12.6937,61802729.0,12.928,12.986,12.6467,-2.0041225016019126,13.07595,13.482618,-1,0.0,0,-0.020041225016019126,13.121800000000002,13.06404,-0.2798872763413206,0
2015-03-27,12.3333,128948381.0,12.6047,12.6193,12.0933,-2.8392036994729697,13.014815000000002,13.472364,-1,0.0,1,-0.028392036994729697,12.947399999999998,13.039499999999999,1.0864512471609467,1
2015-03-30,12.7047,150934575.0,12.39,12.8167,12.12,3.011359490160803,12.9923,13.470632,-1,0.0,0,0.030113594901608032,12.8266,13.0053,0.17050383905168998,0
2015-03-31,12.5847,75269212.0,12.902,12.9173,12.5607,-0.9445323384259408,12.956335000000001,13.4649,-1,0.0,0,-0.009445323384259408,12.65394,12.96557,-0.5013123268807032,0
2015-04-01,12.506,56872157.0,12.58,12.82,12.4033,-0.6253625434058829,12.90685,13.459114,-1,0.0,1,-0.006253625434058829,12.56448,12.8781,-0.2444167344278827,1
2015-04-02,12.7333,75071092.0,12.682,12.882,12.6667,1.8175275867583496,12.87475,13.451686,-1,0.0,1,0.018175275867583496,12.5724,12.847100000000001,0.319997270369049,1
2015-04-06,13.54,186341457.0,13.2,13.85,13.1667,6.335356898840039,12.905484999999999,13.45366,-1,0.0,1,0.06335356898840039,12.81374,12.88057,1.4821998992634873,1
2015-04-07,13.55,65104392.0,13.5007,13.6707,13.4093,0.07385524372232055,12.94672,13.456274,-1,0.0,1,0.0007385524372232055,12.982800000000001,12.9047,-0.6506177795958739,1
2015-04-08,13.8447,94195648.0,13.88,14.06,13.7247,2.1749077490774926,13.004555,13.457768000000002,-1,0.0,1,0.021749077490774926,13.234799999999998,12.944370000000001,0.4468401455926352,1
2015-04-09,14.006,56697767.0,13.8953,14.0247,13.7413,1.1650667764559808,13.059054999999997,13.463248,-1,0.0,1,0.011650667764559808,13.534799999999999,13.04964,-0.398085068643511,1
2015-04-10,14.06,60312720.0,13.99,14.11,13.9333,0.38554905040697474,13.125154999999998,13.478621999999998,-1,0.0,0,0.0038554905040697474,13.800139999999999,13.186269999999999,0.06375829580731107,0
2015-04-13,13.9853,56358272.0,14.029,14.2,13.9367,-0.5312944523470864,13.195485,13.484728,-1,0.0,0,-0.005312944523470864,13.889199999999999,13.35147,-0.06556573804000221,0
2015-04-14,13.8307,45286282.0,13.9047,13.966,13.7,-1.1054464330404135,13.234684999999999,13.489875999999999,-1,0.0,1,-0.011054464330404135,13.945340000000002,13.464070000000001,-0.19645722991648862,1
2015-04-15,13.8553,29157015.0,13.8307,13.9727,13.7733,0.17786518397477913,13.27835,13.485728000000002,-1,0.0,0,0.0017786518397477913,13.947460000000001,13.591130000000001,-0.356162314230168,0
2015-04-16,13.78,24855258.0,13.8467,13.9447,13.7527,-0.5434743383398444,13.298314999999999,13.470182,-1,0.0,1,-0.005434743383398444,13.902260000000002,13.718529999999998,-0.1475376337392562,1
2015-04-17,13.786,36983247.0,13.666,13.792,13.5667,0.04354136429607358,13.33545,13.454502,-1,0.0,0,0.0004354136429607358,13.847459999999998,13.8238,0.4879446031097323,0
2015-04-20,13.6847,38383676.0,13.7853,13.8567,13.59,-0.7348034237632417,13.35942,13.433542,-1,0.0,1,-0.007348034237632417,13.78734,13.83827,0.03786657780480973,1
2015-04-21,13.9607,51242629.0,13.72,14.05,13.6207,2.01685093571653,13.392019999999999,13.422941999999999,-1,0.0,1,0.0201685093571653,13.81334,13.87934,0.3350109822727765,1
2015-04-22,14.6293,117832636.0,14.1667,14.792,14.1127,4.789158136769656,13.451085,13.425554,1,2.0,0,0.047891581367696556,13.96814,13.9578,1.2995041101423581,0
2015-04-23,14.5733,66125727.0,14.5513,14.7653,14.4767,-0.3827934350925988,13.532085,13.428633999999999,1,0.0,0,-0.0038279343509259878,14.1268,14.014529999999999,-0.43881653466531967,0
2015-04-24,14.5617,36395322.0,14.7,14.72,14.534,-0.079597620305627,13.625485000000001,13.436134,1,0.0,1,-0.00079597620305627,14.28194,14.064699999999998,-0.44960420624184594,1
2015-04-27,15.4367,174886413.0,14.8373,15.9167,14.8,6.008913794405868,13.780655000000001,13.474362,1,0.0,0,0.06008913794405868,14.63234,14.20984,3.8051893317498333,0
2015-04-28,15.3653,91202624.0,15.65,15.7,15.202,-0.4625340908354758,13.913685000000001,13.509974,1,0.0,1,-0.004625340908354758,14.91326,14.363299999999999,-0.4785036616881152,1
2015-04-29,15.4967,58969276.0,15.3367,15.6647,15.1753,0.8551736705433743,14.059285,13.547442,1,0.0,0,0.008551736705433743,15.08674,14.527439999999999,-0.3534256645949134,0
2015-04-30,15.07,58383421.0,15.3593,15.526,15.0113,-2.7534894525931386,14.187484999999999,13.576227999999999,1,0.0,0,-0.027534894525931386,15.186079999999999,14.656439999999998,-0.009934919329855796,0
2015-05-01,15.0687,79153820.0,15.3293,15.4513,14.6937,-0.008626410086265413,14.304255000000001,13.595328,1,0.0,1,-8.626410086265413e-05,15.287479999999999,14.78471,0.3557585123352056,1
2015-05-04,15.3673,66408852.0,15.212,15.6487,15.1407,1.9815909799783649,14.395620000000003,13.613194,1,0.0,1,0.01981590979978365,15.273599999999998,14.952969999999999,-0.16101519800307806,1
2015-05-05,15.53,86740922.0,15.8507,15.9667,15.2753,1.0587416136861982,14.494620000000001,13.647348,1,0.0,0,0.010587416136861982,15.306539999999998,15.1099,0.3061650576341841,0
2015-05-06,15.362,76256602.0,15.6067,15.6313,15.2133,-1.0817772054088848,14.570485000000001,13.682441999999998,1,0.0,1,-0.010817772054088848,15.279599999999999,15.183169999999999,-0.12086936313635221,1
2015-05-07,15.7867,141598459.0,14.7333,15.832,14.6833,2.7646139825543425,14.65952,13.726496,1,0.0,0,0.027646139825543425,15.42294,15.304509999999999,0.8568681961464792,0
2015-05-08,15.774,69981640.0,15.7327,15.894,15.58,-0.0804474652714049,14.74522,13.765721999999998,1,0.0,1,-0.0008044746527140489,15.563999999999998,15.42574,-0.505773999983997,1
2015-05-11,15.966,84956958.0,15.7527,16.192,15.6873,1.2171928489920214,14.844255,13.813922,1,0.0,1,0.012171928489920214,15.68374,15.47867,0.21398924060653624,1
2015-05-12,16.316,95186907.0,16.0073,16.4233,15.8793,2.1921583364649777,14.968520000000002,13.877142,1,0.0,0,0.021921583364649777,15.84094,15.57374,0.12041331564625946,0
2015-05-13,16.212,81490294.0,16.5073,16.5533,16.15,-0.6374111301789553,15.086355000000001,13.935302,1,0.0,1,-0.006374111301789553,16.010939999999998,15.64527,-0.14389177494757766,1
2015-05-14,16.2733,42706224.0,16.3213,16.326,16.0833,0.3781149765605729,15.21102,13.990854000000002,1,0.0,1,0.003781149765605729,16.10826,15.765600000000001,-0.4759348395527938,1
2015-05-15,16.5893,67790021.0,16.262,16.6267,16.1667,1.941831097564739,15.351184999999997,14.055134,1,0.0,0,0.01941831097564739,16.27132,15.917660000000001,0.5873569388855358,0
2015-05-18,16.5833,50248940.0,16.4667,16.66,16.4,-0.03616789135165721,15.496115,14.128294,1,0.0,0,-0.0003616789135165721,16.39478,16.03926,-0.25875609331939875,0
2015-05-19,16.476,55022957.0,16.562,16.7333,16.41,-0.6470364764552428,15.621879999999999,14.203308,1,0.0,0,-0.006470364764552428,16.42678,16.13386,0.09500731756729586,0
2015-05-20,16.29,56242157.0,16.4753,16.516,16.0915,-1.1289147851420211,15.704915,14.275348,1,0.0,1,-0.011289147851420211,16.44238,16.226660000000003,0.02215802396806854,1
2015-05-21,16.3747,29498490.0,16.202,16.4413,16.1572,0.5199508901166494,15.794985,14.344522,1,0.0,1,0.005199508901166494,16.46266,16.28546,-0.4755092696747033,1
2015-05-22,16.5153,33289618.0,16.3587,16.5733,16.334,0.8586416850385081,15.892665,14.420067999999999,1,0.0,0,0.008586416850385081,16.44786,16.35959,0.1285193920095571,0
2015-05-26,16.497,52364914.0,16.512,16.8,16.4333,-0.1108063432090245,15.94568,14.498434,1,0.0,0,-0.001108063432090245,16.4306,16.41269,0.5730103601669445,0
2015-05-27,16.4953,51059794.0,16.5673,16.6333,16.37,-0.010304903921920516,16.00218,14.567405999999998,1,0.0,1,-0.00010304903921920516,16.434459999999998,16.430619999999998,-0.024923558549146074,1
2015-05-28,16.7633,54690918.0,16.4687,16.7867,16.3367,1.6247052190623945,16.06551,14.643031999999998,1,0.0,0,0.016247052190623945,16.52912,16.485750000000003,0.07111513219187682,0
2015-05-29,16.72,56776652.0,16.7333,16.8579,16.6287,-0.25830236289992037,16.14801,14.709818,1,0.0,0,-0.0025830236289992037,16.59818,16.53042,0.03813675243118064,0
2015-06-01,16.63,37533551.0,16.7607,16.7733,16.498,-0.5382775119617267,16.226074999999998,14.781552,1,0.0,0,-0.005382775119617267,16.62112,16.534489999999998,-0.3389263072433366,0
2015-06-02,16.5567,31941554.0,16.5947,16.6267,16.42,-0.4407696933253158,16.285545,14.84858,1,0.0,1,-0.004407696933253158,16.63306,16.531830000000003,-0.1489866226619485,1
2015-06-03,16.5993,26671517.0,16.5467,16.7147,16.4673,0.25729764989399495,16.33901,14.914392,1,0.0,0,0.0025729764989399495,16.65386,16.544159999999998,-0.1649900001734418,0
2015-06-04,16.3947,36383802.0,16.5,16.62,16.3807,-1.2325820968353995,16.390645,14.973326,1,0.0,1,-0.012325820968353995,16.58014,16.554629999999996,0.36414445417559116,1
2015-06-05,16.6093,45297532.0,16.4,16.6467,16.3787,1.3089596027984651,16.431775,15.046446000000001,1,0.0,1,0.013089596027984651,16.558,16.57809,0.2449917136202533,1
2015-06-08,17.086,75104122.0,16.7233,17.25,16.6873,2.870078811268373,16.497374999999998,15.134291999999999,1,0.0,0,0.02870078811268373,16.6492,16.63516,0.6580179688376842,0
2015-06-09,17.0667,38940866.0,17.0267,17.1827,16.9427,-0.11295797729133916,16.55241,15.228959999999999,1,0.0,0,-0.0011295797729133916,16.7512,16.69213,-0.48150827194278367,0
2015-06-10,16.7133,51789439.0,16.7933,16.9333,16.5667,-2.070699080665861,16.572274999999998,15.309132,1,0.0,1,-0.02070699080665861,16.774,16.713929999999998,0.32995087988027794,1
2015-06-11,16.7607,30614580.0,16.884,16.958,16.6953,0.2836064690994622,16.59971,15.392651999999998,1,0.0,0,0.002836064690994622,16.8472,16.71367,-0.4088644211805422,0
2015-06-12,16.7127,21276844.0,16.6807,16.8973,16.6807,-0.286384220229452,16.62168,15.476785999999999,1,0.0,0,-0.00286384220229452,16.86788,16.712939999999996,-0.30500944321300505,0
2015-06-15,16.692,32743964.0,16.6467,16.752,16.4007,-0.12385790446787226,16.626815,15.55596,1,0.0,1,-0.0012385790446787226,16.789080000000002,16.71914,0.5389483515506341,1
2015-06-16,16.8747,29713755.0,16.6753,16.896,16.6063,1.0945363048166845,16.641385,15.622654,1,0.0,1,0.010945363048166845,16.75068,16.750940000000003,-0.09254252173011179,1
2015-06-17,17.3607,82508359.0,16.8113,17.624,16.8013,2.8800512009102386,16.68562,15.698868,1,0.0,1,0.028800512009102386,16.88016,16.82708,1.7767732149639115,1
2015-06-18,17.4593,41721594.0,17.4667,17.564,17.3347,0.5679494490429482,16.744085000000002,15.77116,1,0.0,1,0.005679494490429482,17.01988,16.93354,-0.494334943687342,1
2015-06-19,17.5007,36883482.0,17.4933,17.5867,17.34,0.2371229087076765,16.800385,15.841054,1,0.0,0,0.002371229087076765,17.17748,17.02268,-0.11596182063417804,0
2015-06-22,17.3193,68386046.0,17.4767,17.6267,17.046,-1.0365299673727346,16.840585,15.90624,1,0.0,1,-0.010365299673727346,17.30294,17.046010000000003,0.8541103575850024,1
2015-06-23,17.8447,57969001.0,17.3547,17.8667,17.238,3.0336099034025787,16.90797,15.983427999999998,1,0.0,0,0.030336099034025787,17.496940000000002,17.12381,-0.15232705514221423,0
2015-06-24,17.678,36172362.0,17.7987,17.8233,17.5813,-0.9341709303042345,16.967105,16.060374,1,0.0,1,-0.009341709303042345,17.560399999999998,17.220280000000002,-0.3760050824405271,1
2015-06-25,17.9193,42674874.0,17.7633,18.094,17.6833,1.3649734132820335,17.024905,16.141654,1,0.0,0,0.013649734132820335,17.6524,17.33614,0.17976465014919407,0
2015-06-26,17.806,57444871.0,17.926,17.9407,17.7333,-0.6322791626904967,17.079205,16.222174,1,0.0,0,-0.006322791626904967,17.71346,17.44547,0.34610522810213795,0
2015-06-29,17.468,52071754.0,17.4633,17.73,17.38,-1.8982365494777054,17.121105,16.295814,1,0.0,1,-0.018982365494777054,17.7432,17.52307,-0.09353519133152899,1
2015-06-30,17.884,46266502.0,17.6533,18.0613,17.6,2.381497595603399,17.187469999999998,16.3798,1,0.0,1,0.02381497595603399,17.751060000000003,17.624,-0.11148562424073516,1
2015-07-01,17.9433,31500269.0,18.074,18.1747,17.8567,0.3315813017222169,17.25467,16.459452000000002,1,0.0,1,0.003315813017222169,17.80412,17.682260000000003,-0.3191560278319723,1
2015-07-02,18.668,107333721.0,18.6797,18.83,18.2207,4.038833436435874,17.368335000000002,16.540226,1,0.0,0,0.040388334364358736,17.953860000000002,17.80313,2.4073906162515626,0
